X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16
33.58,0,33.58,0,33.58,0,33.58,0,33.58,2002,33.58,1991,33.58,1954,33.58,1949,33.58,0,33.58,0,33.58,0,33.58,0,33.58,2001,33.58,2001,33.58,2001,33.58,2001
33.59,0,33.59,0,33.59,0,33.59,0,33.59,2012,33.59,1988,33.59,2050,33.59,2011,33.59,0,33.59,0,33.59,0,33.59,0,33.59,2001,33.59,2001,33.59,2001,33.59,2001
33.6,0,33.6,0,33.6,0,33.6,0,33.6,2053,33.6,1983,33.6,2003,33.6,2003,33.6,0,33.6,0,33.6,0,33.6,0,33.6,2001,33.6,2001,33.6,2001,33.6,2001
33.61,0,33.61,0,33.61,0,33.61,0,33.61,1994,33.61,1987,33.61,1945,33.61,2005,33.61,0,33.61,0,33.61,0,33.61,0,33.61,2001,33.61,2001,33.61,2001,33.61,2001
33.62,0,33.62,0,33.62,0,33.62,0,33.62,1995,33.62,2137,33.62,2006,33.62,2012,33.62,0,33.62,0,33.62,0,33.62,0,33.62,2001,33.62,2001,33.62,2001,33.62,2001
33.63,0,33.63,0,33.63,0,33.63,0,33.63,2003,33.63,2006,33.63,2008,33.63,1983,33.63,0,33.63,0,33.63,0,33.63,0,33.63,2001,33.63,2001,33.63,2001,33.63,2001
33.64,0,33.64,0,33.64,0,33.64,0,33.64,1995,33.64,2104,33.64,1980,33.64,2063,33.64,0,33.64,0,33.64,0,33.64,0,33.64,2001,33.64,2001,33.64,2001,33.64,2001
33.65,0,33.65,0,33.65,0,33.65,0,33.65,1980,33.65,1989,33.65,2007,33.65,2045,33.65,0,33.65,0,33.65,0,33.65,0,33.65,2001,33.65,2001,33.65,2001,33.65,2001
33.66,0,33.66,0,33.66,0,33.66,0,33.66,2010,33.66,2142,33.66,2007,33.66,1990,33.66,0,33.66,0,33.66,0,33.66,0,33.66,2001,33.66,2001,33.66,2001,33.66,2001
33.67,0,33.67,0,33.67,0,33.67,0,33.67,1995,33.67,1989,33.67,1991,33.67,1997,33.67,0,33.67,0,33.67,0,33.67,0,33.67,2001,33.67,2001,33.67,2001,33.67,2001
33.68,0,33.68,0,33.68,0,33.68,0,33.68,2002,33.68,1998,33.68,2001,33.68,2030,33.68,0,33.68,0,33.68,0,33.68,0,33.68,2001,33.68,2001,33.68,2001,33.68,2001
33.69,0,33.69,0,33.69,0,33.69,0,33.69,1957,33.69,1997,33.69,2000,33.69,2002,33.69,0,33.69,0,33.69,0,33.69,0,33.69,2001,33.69,2001,33.69,2001,33.69,2001
33.7,0,33.7,0,33.7,0,33.7,0,33.7,1980,33.7,1944,33.7,1991,33.7,1960,33.7,0,33.7,0,33.7,0,33.7,0,33.7,2001,33.7,2001,33.7,2001,33.7,2001
33.71,0,33.71,0,33.71,0,33.71,0,33.71,1992,33.71,2048,33.71,1996,33.71,2009,33.71,0,33.71,0,33.71,0,33.71,0,33.71,2001,33.71,2001,33.71,2001,33.71,2001
33.72,0,33.72,0,33.72,0,33.72,0,33.72,2010,33.72,1995,33.72,1941,33.72,1996,33.72,0,33.72,0,33.72,0,33.72,0,33.72,2001,33.72,2001,33.72,2001,33.72,2001
33.73,0,33.73,0,33.73,0,33.73,0,33.73,1990,33.73,2012,33.73,2009,33.73,1976,33.73,0,33.73,0,33.73,0,33.73,0,33.73,2001,33.73,2001,33.73,2001,33.73,2001
33.74,0,33.74,0,33.74,0,33.74,0,33.74,2000,33.74,1998,33.74,2107,33.74,1992,33.74,0,33.74,0,33.74,0,33.74,0,33.74,2001,33.74,2001,33.74,2001,33.74,2001
33.75,0,33.75,0,33.75,0,33.75,0,33.75,1965,33.75,2083,33.75,2018,33.75,1975,33.75,0,33.75,0,33.75,0,33.75,0,33.75,2001,33.75,2001,33.75,2001,33.75,2001
33.76,0,33.76,0,33.76,0,33.76,0,33.76,2011,33.76,2002,33.76,1981,33.76,1973,33.76,0,33.76,0,33.76,0,33.76,0,33.76,2001,33.76,2001,33.76,2001,33.76,2001
33.77,0,33.77,0,33.77,0,33.77,0,33.77,2004,33.77,1988,33.77,1992,33.77,2016,33.77,0,33.77,0,33.77,0,33.77,0,33.77,2001,33.77,2001,33.77,2001,33.77,2001
33.78,0,33.78,0,33.78,0,33.78,0,33.78,2013,33.78,1978,33.78,2019,33.78,1999,33.78,0,33.78,0,33.78,0,33.78,0,33.78,2001,33.78,2001,33.78,2001,33.78,2001
33.79,0,33.79,0,33.79,0,33.79,0,33.79,2029,33.79,1986,33.79,1993,33.79,1985,33.79,0,33.79,0,33.79,0,33.79,0,33.79,2001,33.79,2001,33.79,2001,33.79,2001
33.8,0,33.8,0,33.8,0,33.8,0,33.8,2008,33.8,1998,33.8,1996,33.8,1959,33.8,0,33.8,0,33.8,0,33.8,0,33.8,2001,33.8,2001,33.8,2001,33.8,2001
33.81,0,33.81,0,33.81,0,33.81,0,33.81,1983,33.81,2091,33.81,2122,33.81,1989,33.81,0,33.81,0,33.81,0,33.81,0,33.81,2001,33.81,2001,33.81,2001,33.81,2001
33.82,0,33.82,0,33.82,0,33.82,0,33.82,1965,33.82,1992,33.82,1990,33.82,1995,33.82,0,33.82,0,33.82,0,33.82,0,33.82,2001,33.82,2001,33.82,2001,33.82,2001
33.83,0,33.83,0,33.83,0,33.83,0,33.83,1975,33.83,1988,33.83,1972,33.83,1996,33.83,0,33.83,0,33.83,0,33.83,0,33.83,2001,33.83,2001,33.83,2001,33.83,2001
33.84,0,33.84,0,33.84,0,33.84,0,33.84,1995,33.84,1994,33.84,2012,33.84,2039,33.84,0,33.84,0,33.84,0,33.84,0,33.84,2001,33.84,2001,33.84,2001,33.84,2001
33.85,0,33.85,0,33.85,0,33.85,0,33.85,1987,33.85,2041,33.85,1995,33.85,2018,33.85,0,33.85,0,33.85,0,33.85,0,33.85,2001,33.85,2001,33.85,2001,33.85,2001
33.86,0,33.86,0,33.86,0,33.86,0,33.86,1988,33.86,2006,33.86,2001,33.86,2003,33.86,0,33.86,0,33.86,0,33.86,0,33.86,2001,33.86,2001,33.86,2001,33.86,2001
33.87,0,33.87,0,33.87,0,33.87,0,33.87,2011,33.87,2028,33.87,2019,33.87,1987,33.87,0,33.87,0,33.87,0,33.87,0,33.87,2001,33.87,2001,33.87,2001,33.87,2001
33.88,0,33.88,0,33.88,0,33.88,0,33.88,2012,33.88,1958,33.88,1979,33.88,2073,33.88,0,33.88,0,33.88,0,33.88,0,33.88,2001,33.88,2001,33.88,2001,33.88,2001
33.89,0,33.89,0,33.89,0,33.89,0,33.89,1989,33.89,1967,33.89,1987,33.89,1910,33.89,0,33.89,0,33.89,0,33.89,0,33.89,2001,33.89,2001,33.89,2001,33.89,2001
33.9,0,33.9,0,33.9,0,33.9,0,33.9,1992,33.9,2083,33.9,2012,33.9,1994,33.9,0,33.9,0,33.9,0,33.9,0,33.9,2001,33.9,2001,33.9,2001,33.9,2001
33.91,0,33.91,0,33.91,0,33.91,0,33.91,1963,33.91,2017,33.91,2055,33.91,1978,33.91,0,33.91,0,33.91,0,33.91,0,33.91,2001,33.91,2001,33.91,2001,33.91,2001
33.92,0,33.92,0,33.92,0,33.92,0,33.92,1989,33.92,1934,33.92,1978,33.92,2013,33.92,0,33.92,0,33.92,0,33.92,0,33.92,2001,33.92,2001,33.92,2001,33.92,2001
33.93,0,33.93,0,33.93,0,33.93,0,33.93,1976,33.93,1975,33.93,2005,33.93,2144,33.93,0,33.93,0,33.93,0,33.93,0,33.93,2001,33.93,2001,33.93,2001,33.93,2001
33.94,0,33.94,0,33.94,0,33.94,0,33.94,1987,33.94,1990,33.94,2006,33.94,1972,33.94,0,33.94,0,33.94,0,33.94,0,33.94,2001,33.94,2001,33.94,2001,33.94,2001
33.95,0,33.95,0,33.95,0,33.95,0,33.95,1985,33.95,1952,33.95,2052,33.95,2001,33.95,0,33.95,0,33.95,0,33.95,0,33.95,2001,33.95,2001,33.95,2001,33.95,2001
33.96,0,33.96,0,33.96,0,33.96,0,33.96,2005,33.96,1984,33.96,2028,33.96,2038,33.96,0,33.96,0,33.96,0,33.96,0,33.96,2001,33.96,2001,33.96,2001,33.96,2001
33.97,0,33.97,0,33.97,0,33.97,0,33.97,2000,33.97,2007,33.97,1890,33.97,1991,33.97,0,33.97,0,33.97,0,33.97,0,33.97,2001,33.97,2001,33.97,2001,33.97,2001
33.98,0,33.98,0,33.98,0,33.98,0,33.98,1985,33.98,1987,33.98,2021,33.98,2018,33.98,0,33.98,0,33.98,0,33.98,0,33.98,2001,33.98,2001,33.98,2001,33.98,2001
33.99,0,33.99,0,33.99,0,33.99,0,33.99,1989,33.99,2020,33.99,2091,33.99,2019,33.99,0,33.99,0,33.99,0,33.99,0,33.99,2001,33.99,2001,33.99,2001,33.99,2001
34,0,34,0,34,0,34,0,34,1997,34,2000,34,2018,34,2018,34,0,34,0,34,0,34,0,34,2001,34,2001,34,2001,34,2001
34.01,0,34.01,0,34.01,0,34.01,0,34.01,1993,34.01,2048,34.01,1977,34.01,1948,34.01,0,34.01,0,34.01,0,34.01,0,34.01,2001,34.01,2001,34.01,2001,34.01,2001
34.02,0,34.02,0,34.02,0,34.02,0,34.02,2004,34.02,1955,34.02,1931,34.02,1992,34.02,0,34.02,0,34.02,0,34.02,0,34.02,2001,34.02,2001,34.02,2001,34.02,2001
34.03,0,34.03,0,34.03,0,34.03,0,34.03,1937,34.03,1979,34.03,1990,34.03,1974,34.03,0,34.03,0,34.03,0,34.03,0,34.03,2001,34.03,2001,34.03,2001,34.03,2001
34.04,0,34.04,0,34.04,0,34.04,0,34.04,1955,34.04,1971,34.04,1959,34.04,1994,34.04,0,34.04,0,34.04,0,34.04,0,34.04,2001,34.04,2001,34.04,2001,34.04,2001
34.05,0,34.05,0,34.05,0,34.05,0,34.05,1997,34.05,1992,34.05,1977,34.05,2000,34.05,0,34.05,0,34.05,0,34.05,0,34.05,2001,34.05,2001,34.05,2001,34.05,2001
34.06,0,34.06,0,34.06,0,34.06,0,34.06,1989,34.06,2008,34.06,1993,34.06,1998,34.06,0,34.06,0,34.06,0,34.06,0,34.06,2001,34.06,2001,34.06,2001,34.06,2001
34.07,0,34.07,0,34.07,0,34.07,0,34.07,2023,34.07,2007,34.07,1994,34.07,1989,34.07,0,34.07,0,34.07,0,34.07,0,34.07,2001,34.07,2001,34.07,2001,34.07,2001
34.08,0,34.08,0,34.08,0,34.08,0,34.08,2017,34.08,1976,34.08,1984,34.08,1925,34.08,0,34.08,0,34.08,0,34.08,0,34.08,2001,34.08,2001,34.08,2001,34.08,2001
34.09,0,34.09,0,34.09,0,34.09,0,34.09,2022,34.09,2014,34.09,1995,34.09,2022,34.09,0,34.09,0,34.09,0,34.09,0,34.09,2001,34.09,2001,34.09,2001,34.09,2001
34.1,0,34.1,0,34.1,0,34.1,0,34.1,2023,34.1,2013,34.1,1937,34.1,1984,34.1,0,34.1,0,34.1,0,34.1,0,34.1,2001,34.1,2001,34.1,2001,34.1,2001
34.11,0,34.11,0,34.11,0,34.11,0,34.11,2011,34.11,1971,34.11,1969,34.11,2006,34.11,0,34.11,0,34.11,0,34.11,0,34.11,2001,34.11,2001,34.11,2001,34.11,2001
34.12,0,34.12,0,34.12,0,34.12,0,34.12,2013,34.12,2016,34.12,1976,34.12,1966,34.12,0,34.12,0,34.12,0,34.12,0,34.12,2001,34.12,2001,34.12,2001,34.12,2001
34.13,0,34.13,0,34.13,0,34.13,0,34.13,2039,34.13,1965,34.13,1968,34.13,1986,34.13,0,34.13,0,34.13,0,34.13,0,34.13,2001,34.13,2001,34.13,2001,34.13,2001
34.14,0,34.14,0,34.14,0,34.14,0,34.14,2003,34.14,1973,34.14,1958,34.14,2031,34.14,0,34.14,0,34.14,0,34.14,0,34.14,2001,34.14,2001,34.14,2001,34.14,2001
34.15,0,34.15,0,34.15,0,34.15,0,34.15,2000,34.15,1954,34.15,1980,34.15,1988,34.15,0,34.15,0,34.15,0,34.15,0,34.15,2001,34.15,2001,34.15,2001,34.15,2001
34.16,0,34.16,0,34.16,0,34.16,0,34.16,1990,34.16,2044,34.16,1982,34.16,2055,34.16,0,34.16,0,34.16,0,34.16,0,34.16,2001,34.16,2001,34.16,2001,34.16,2001
34.17,0,34.17,0,34.17,0,34.17,0,34.17,1989,34.17,2132,34.17,1968,34.17,1993,34.17,0,34.17,0,34.17,0,34.17,0,34.17,2001,34.17,2001,34.17,2001,34.17,2001
34.18,0,34.18,0,34.18,0,34.18,0,34.18,1992,34.18,1990,34.18,2005,34.18,1974,34.18,0,34.18,0,34.18,0,34.18,0,34.18,2001,34.18,2001,34.18,2001,34.18,2001
34.19,0,34.19,0,34.19,0,34.19,0,34.19,1998,34.19,1983,34.19,1970,34.19,1991,34.19,0,34.19,0,34.19,0,34.19,0,34.19,2001,34.19,2001,34.19,2001,34.19,2001
34.2,0,34.2,0,34.2,0,34.2,0,34.2,2000,34.2,1981,34.2,1985,34.2,1994,34.2,0,34.2,0,34.2,0,34.2,0,34.2,2001,34.2,2001,34.2,2001,34.2,2001
34.21,0,34.21,0,34.21,0,34.21,0,34.21,2041,34.21,1990,34.21,2006,34.21,2027,34.21,0,34.21,0,34.21,0,34.21,0,34.21,2001,34.21,2001,34.21,2001,34.21,2001
34.22,0,34.22,0,34.22,0,34.22,0,34.22,2006,34.22,1980,34.22,2013,34.22,2012,34.22,0,34.22,0,34.22,0,34.22,0,34.22,2001,34.22,2001,34.22,2001,34.22,2001
34.23,0,34.23,0,34.23,0,34.23,0,34.23,2000,34.23,2020,34.23,2003,34.23,2002,34.23,0,34.23,0,34.23,0,34.23,0,34.23,2001,34.23,2001,34.23,2001,34.23,2001
34.24,0,34.24,0,34.24,0,34.24,0,34.24,1998,34.24,2002,34.24,1907,34.24,2001,34.24,0,34.24,0,34.24,0,34.24,0,34.24,2001,34.24,2001,34.24,2001,34.24,2001
34.25,0,34.25,0,34.25,0,34.25,0,34.25,1986,34.25,2060,34.25,2047,34.25,2013,34.25,0,34.25,0,34.25,0,34.25,0,34.25,2001,34.25,2001,34.25,2001,34.25,2001
34.26,0,34.26,0,34.26,0,34.26,0,34.26,1999,34.26,1998,34.26,1988,34.26,2028,34.26,0,34.26,0,34.26,0,34.26,0,34.26,2001,34.26,2001,34.26,2001,34.26,2001
34.27,0,34.27,0,34.27,0,34.27,0,34.27,1996,34.27,1991,34.27,2038,34.27,1996,34.27,0,34.27,0,34.27,0,34.27,0,34.27,2001,34.27,2001,34.27,2001,34.27,2001
34.28,0,34.28,0,34.28,0,34.28,0,34.28,2025,34.28,2009,34.28,1987,34.28,2004,34.28,0,34.28,0,34.28,0,34.28,0,34.28,2001,34.28,2001,34.28,2001,34.28,2001
34.29,0,34.29,0,34.29,0,34.29,0,34.29,2006,34.29,1994,34.29,1974,34.29,2000,34.29,0,34.29,0,34.29,0,34.29,0,34.29,2001,34.29,2001,34.29,2001,34.29,2001
34.3,0,34.3,0,34.3,0,34.3,0,34.3,1960,34.3,2036,34.3,2073,34.3,1989,34.3,0,34.3,0,34.3,0,34.3,0,34.3,2001,34.3,2001,34.3,2001,34.3,2001
34.31,0,34.31,0,34.31,0,34.31,0,34.31,1985,34.31,2015,34.31,2076,34.31,2110,34.31,0,34.31,0,34.31,0,34.31,0,34.31,2001,34.31,2001,34.31,2001,34.31,2001
34.32,0,34.32,0,34.32,0,34.32,0,34.32,2012,34.32,1986,34.32,1983,34.32,1994,34.32,0,34.32,0,34.32,0,34.32,0,34.32,2001,34.32,2001,34.32,2001,34.32,2001
34.33,0,34.33,0,34.33,0,34.33,0,34.33,1986,34.33,1993,34.33,2058,34.33,1979,34.33,0,34.33,0,34.33,0,34.33,0,34.33,2001,34.33,2001,34.33,2001,34.33,2001
34.34,0,34.34,0,34.34,0,34.34,0,34.34,1982,34.34,2129,34.34,2006,34.34,1994,34.34,0,34.34,0,34.34,0,34.34,0,34.34,2001,34.34,2001,34.34,2001,34.34,2001
34.35,0,34.35,0,34.35,0,34.35,0,34.35,1964,34.35,1997,34.35,1976,34.35,2043,34.35,0,34.35,0,34.35,0,34.35,0,34.35,2001,34.35,2001,34.35,2001,34.35,2001
34.36,0,34.36,0,34.36,0,34.36,0,34.36,1990,34.36,1929,34.36,2002,34.36,2020,34.36,0,34.36,0,34.36,0,34.36,0,34.36,2001,34.36,2001,34.36,2001,34.36,2001
34.37,0,34.37,0,34.37,0,34.37,0,34.37,1994,34.37,1976,34.37,1983,34.37,2048,34.37,0,34.37,0,34.37,0,34.37,0,34.37,2001,34.37,2001,34.37,2001,34.37,2001
34.38,0,34.38,0,34.38,0,34.38,0,34.38,2024,34.38,1977,34.38,1968,34.38,1997,34.38,0,34.38,0,34.38,0,34.38,0,34.38,2001,34.38,2001,34.38,2001,34.38,2001
34.39,0,34.39,0,34.39,0,34.39,0,34.39,2010,34.39,1975,34.39,2017,34.39,1958,34.39,0,34.39,0,34.39,0,34.39,0,34.39,2001,34.39,2001,34.39,2001,34.39,2001
34.4,0,34.4,0,34.4,0,34.4,0,34.4,2013,34.4,2067,34.4,2000,34.4,1984,34.4,0,34.4,0,34.4,0,34.4,0,34.4,2001,34.4,2001,34.4,2001,34.4,2001
34.41,0,34.41,0,34.41,0,34.41,0,34.41,1979,34.41,1988,34.41,1987,34.41,1995,34.41,0,34.41,0,34.41,0,34.41,0,34.41,2001,34.41,2001,34.41,2001,34.41,2001
34.42,0,34.42,0,34.42,0,34.42,0,34.42,2031,34.42,2011,34.42,2006,34.42,2021,34.42,0,34.42,0,34.42,0,34.42,0,34.42,2001,34.42,2001,34.42,2001,34.42,2001
34.43,0,34.43,0,34.43,0,34.43,0,34.43,1983,34.43,2084,34.43,2000,34.43,1986,34.43,0,34.43,0,34.43,0,34.43,0,34.43,2001,34.43,2001,34.43,2001,34.43,2001
34.44,0,34.44,0,34.44,0,34.44,0,34.44,1991,34.44,1996,34.44,1978,34.44,2009,34.44,0,34.44,0,34.44,0,34.44,0,34.44,2001,34.44,2001,34.44,2001,34.44,2001
34.45,0,34.45,0,34.45,0,34.45,0,34.45,1970,34.45,2015,34.45,1925,34.45,1989,34.45,0,34.45,0,34.45,0,34.45,0,34.45,2001,34.45,2001,34.45,2001,34.45,2001
34.46,0,34.46,0,34.46,0,34.46,0,34.46,1987,34.46,2018,34.46,2007,34.46,1989,34.46,0,34.46,0,34.46,0,34.46,0,34.46,2001,34.46,2001,34.46,2001,34.46,2001
34.47,0,34.47,0,34.47,0,34.47,0,34.47,2025,34.47,1998,34.47,1983,34.47,2006,34.47,0,34.47,0,34.47,0,34.47,0,34.47,2001,34.47,2001,34.47,2001,34.47,2001
34.48,0,34.48,0,34.48,0,34.48,0,34.48,2008,34.48,2003,34.48,1994,34.48,1990,34.48,0,34.48,0,34.48,0,34.48,0,34.48,2001,34.48,2001,34.48,2001,34.48,2001
34.49,0,34.49,0,34.49,0,34.49,0,34.49,1997,34.49,2037,34.49,2066,34.49,2020,34.49,0,34.49,0,34.49,0,34.49,0,34.49,2001,34.49,2001,34.49,2001,34.49,2001
34.5,0,34.5,0,34.5,0,34.5,0,34.5,1961,34.5,2004,34.5,1966,34.5,2007,34.5,0,34.5,0,34.5,0,34.5,0,34.5,2001,34.5,2001,34.5,2001,34.5,2001
34.51,0,34.51,0,34.51,0,34.51,0,34.51,1977,34.51,1917,34.51,1991,34.51,1990,34.51,0,34.51,0,34.51,0,34.51,0,34.51,2001,34.51,2001,34.51,2001,34.51,2001
34.52,0,34.52,0,34.52,0,34.52,0,34.52,1987,34.52,1966,34.52,1925,34.52,2007,34.52,0,34.52,0,34.52,0,34.52,0,34.52,2001,34.52,2001,34.52,2001,34.52,2001
34.53,0,34.53,0,34.53,0,34.53,0,34.53,2010,34.53,1986,34.53,1963,34.53,2038,34.53,0,34.53,0,34.53,0,34.53,0,34.53,2001,34.53,2001,34.53,2001,34.53,2001
34.54,0,34.54,0,34.54,0,34.54,0,34.54,2020,34.54,1980,34.54,1982,34.54,1985,34.54,0,34.54,0,34.54,0,34.54,0,34.54,2001,34.54,2001,34.54,2001,34.54,2001
34.55,0,34.55,0,34.55,0,34.55,0,34.55,2005,34.55,1968,34.55,1998,34.55,2008,34.55,0,34.55,0,34.55,0,34.55,0,34.55,2001,34.55,2001,34.55,2001,34.55,2001
34.56,0,34.56,0,34.56,0,34.56,0,34.56,2038,34.56,1960,34.56,1980,34.56,2012,34.56,0,34.56,0,34.56,0,34.56,0,34.56,2001,34.56,2001,34.56,2001,34.56,2001
34.57,0,34.57,0,34.57,0,34.57,0,34.57,2012,34.57,2002,34.57,2014,34.57,1998,34.57,0,34.57,0,34.57,0,34.57,0,34.57,2001,34.57,2001,34.57,2001,34.57,2001
34.58,0,34.58,0,34.58,0,34.58,0,34.58,2006,34.58,1985,34.58,1965,34.58,2069,34.58,0,34.58,0,34.58,0,34.58,0,34.58,2001,34.58,2001,34.58,2001,34.58,2001
34.59,0,34.59,0,34.59,0,34.59,0,34.59,2028,34.59,1988,34.59,1975,34.59,1996,34.59,0,34.59,0,34.59,0,34.59,0,34.59,2001,34.59,2001,34.59,2001,34.59,2001
34.6,0,34.6,0,34.6,0,34.6,0,34.6,2008,34.6,1993,34.6,2038,34.6,2000,34.6,0,34.6,0,34.6,0,34.6,0,34.6,2001,34.6,2001,34.6,2001,34.6,2001
34.61,0,34.61,0,34.61,0,34.61,0,34.61,2017,34.61,2093,34.61,2010,34.61,1995,34.61,0,34.61,0,34.61,0,34.61,0,34.61,2001,34.61,2001,34.61,2001,34.61,2001
34.62,0,34.62,0,34.62,0,34.62,0,34.62,1994,34.62,1978,34.62,2013,34.62,2021,34.62,0,34.62,0,34.62,0,34.62,0,34.62,2001,34.62,2001,34.62,2001,34.62,2001
34.63,0,34.63,0,34.63,0,34.63,0,34.63,2018,34.63,2004,34.63,2067,34.63,1978,34.63,0,34.63,0,34.63,0,34.63,0,34.63,2001,34.63,2001,34.63,2001,34.63,2001
34.64,0,34.64,0,34.64,0,34.64,0,34.64,1991,34.64,2006,34.64,1950,34.64,1979,34.64,0,34.64,0,34.64,0,34.64,0,34.64,2001,34.64,2001,34.64,2001,34.64,2001
34.65,0,34.65,0,34.65,0,34.65,0,34.65,1987,34.65,1987,34.65,1990,34.65,2010,34.65,0,34.65,0,34.65,0,34.65,0,34.65,2001,34.65,2001,34.65,2001,34.65,2001
34.66,0,34.66,0,34.66,0,34.66,0,34.66,1978,34.66,2002,34.66,2110,34.66,1985,34.66,0,34.66,0,34.66,0,34.66,0,34.66,2001,34.66,2001,34.66,2001,34.66,2001
34.67,0,34.67,0,34.67,0,34.67,0,34.67,1994,34.67,2017,34.67,2006,34.67,1990,34.67,0,34.67,0,34.67,0,34.67,0,34.67,2001,34.67,2001,34.67,2001,34.67,2001
34.68,0,34.68,0,34.68,0,34.68,0,34.68,1990,34.68,2116,34.68,1992,34.68,1945,34.68,0,34.68,0,34.68,0,34.68,0,34.68,2001,34.68,2001,34.68,2001,34.68,2001
34.69,0,34.69,0,34.69,0,34.69,0,34.69,1991,34.69,2008,34.69,1942,34.69,1950,34.69,0,34.69,0,34.69,0,34.69,0,34.69,2001,34.69,2001,34.69,2001,34.69,2001
34.7,0,34.7,0,34.7,0,34.7,0,34.7,2004,34.7,2009,34.7,1992,34.7,1952,34.7,0,34.7,0,34.7,0,34.7,0,34.7,2001,34.7,2001,34.7,2001,34.7,2001
34.71,0,34.71,0,34.71,0,34.71,0,34.71,1995,34.71,1973,34.71,1994,34.71,1982,34.71,0,34.71,0,34.71,0,34.71,0,34.71,2001,34.71,2001,34.71,2001,34.71,2001
34.72,0,34.72,0,34.72,0,34.72,0,34.72,2037,34.72,1956,34.72,1960,34.72,1999,34.72,0,34.72,0,34.72,0,34.72,0,34.72,2001,34.72,2001,34.72,2001,34.72,2001
34.73,0,34.73,0,34.73,0,34.73,0,34.73,1992,34.73,1997,34.73,2006,34.73,1991,34.73,0,34.73,0,34.73,0,34.73,0,34.73,2001,34.73,2001,34.73,2001,34.73,2001
34.74,0,34.74,0,34.74,0,34.74,0,34.74,1983,34.74,1991,34.74,2010,34.74,2039,34.74,0,34.74,0,34.74,0,34.74,0,34.74,2001,34.74,2001,34.74,2001,34.74,2001
34.75,0,34.75,0,34.75,0,34.75,0,34.75,1967,34.75,2000,34.75,2020,34.75,1996,34.75,0,34.75,0,34.75,0,34.75,0,34.75,2001,34.75,2001,34.75,2001,34.75,2001
34.76,0,34.76,0,34.76,0,34.76,0,34.76,2006,34.76,2015,34.76,1996,34.76,2007,34.76,0,34.76,0,34.76,0,34.76,0,34.76,2001,34.76,2001,34.76,2001,34.76,2001
34.77,0,34.77,0,34.77,0,34.77,0,34.77,1958,34.77,1995,34.77,1997,34.77,2010,34.77,0,34.77,0,34.77,0,34.77,0,34.77,2001,34.77,2001,34.77,2001,34.77,2001
34.78,0,34.78,0,34.78,0,34.78,0,34.78,1998,34.78,1999,34.78,1987,34.78,2072,34.78,0,34.78,0,34.78,0,34.78,0,34.78,2001,34.78,2001,34.78,2001,34.78,2001
34.79,0,34.79,0,34.79,0,34.79,0,34.79,1988,34.79,2006,34.79,1934,34.79,1975,34.79,0,34.79,0,34.79,0,34.79,0,34.79,2001,34.79,2001,34.79,2001,34.79,2001
34.8,0,34.8,0,34.8,0,34.8,0,34.8,2014,34.8,1954,34.8,1999,34.8,2083,34.8,0,34.8,0,34.8,0,34.8,0,34.8,2001,34.8,2001,34.8,2001,34.8,2001
34.81,0,34.81,0,34.81,0,34.81,0,34.81,1958,34.81,1945,34.81,1977,34.81,2007,34.81,0,34.81,0,34.81,0,34.81,0,34.81,2001,34.81,2001,34.81,2001,34.81,2001
34.82,0,34.82,0,34.82,0,34.82,0,34.82,2023,34.82,1986,34.82,2022,34.82,1981,34.82,0,34.82,0,34.82,0,34.82,0,34.82,2001,34.82,2001,34.82,2001,34.82,2001
34.83,0,34.83,0,34.83,0,34.83,0,34.83,2038,34.83,2000,34.83,2003,34.83,1996,34.83,0,34.83,0,34.83,0,34.83,0,34.83,2001,34.83,2001,34.83,2001,34.83,2001
34.84,0,34.84,0,34.84,0,34.84,0,34.84,2024,34.84,1987,34.84,1995,34.84,2082,34.84,0,34.84,0,34.84,0,34.84,0,34.84,2001,34.84,2001,34.84,2001,34.84,2001
34.85,0,34.85,0,34.85,0,34.85,0,34.85,1989,34.85,1998,34.85,2008,34.85,1981,34.85,0,34.85,0,34.85,0,34.85,0,34.85,2001,34.85,2001,34.85,2001,34.85,2001
34.86,0,34.86,0,34.86,0,34.86,0,34.86,1982,34.86,1976,34.86,2014,34.86,1932,34.86,0,34.86,0,34.86,0,34.86,0,34.86,2001,34.86,2001,34.86,2001,34.86,2001
34.87,0,34.87,0,34.87,0,34.87,0,34.87,2003,34.87,1974,34.87,2003,34.87,2012,34.87,0,34.87,0,34.87,0,34.87,0,34.87,2001,34.87,2001,34.87,2001,34.87,2001
34.88,0,34.88,0,34.88,0,34.88,0,34.88,2020,34.88,1996,34.88,2000,34.88,2012,34.88,0,34.88,0,34.88,0,34.88,0,34.88,2001,34.88,2001,34.88,2001,34.88,2001
34.89,0,34.89,0,34.89,0,34.89,0,34.89,2015,34.89,1972,34.89,1964,34.89,1996,34.89,0,34.89,0,34.89,0,34.89,0,34.89,2001,34.89,2001,34.89,2001,34.89,2001
34.9,0,34.9,0,34.9,0,34.9,0,34.9,2004,34.9,2008,34.9,1910,34.9,2000,34.9,0,34.9,0,34.9,0,34.9,0,34.9,2001,34.9,2001,34.9,2001,34.9,2001
