X1;Y6;Y8;Y16
35,21;2008;8044;
35,22;2043;8028;
35,23;1974;8058;
35,24;1986;8136;
35,25;2015;8073;
35,26;1978;8049;
35,27;1992;8114;
35,28;2009;8084;
35,29;1980;8084;
35,3;1987;8052;
35,31;1986;8092;
35,32;2021;8127;
35,33;2004;8078;
35,34;2008;8043;
35,35;2003;8023;
35,36;1989;7896;
35,37;2060;7841;
35,38;2002;7796;
35,39;1999;7707;
35,4;2015;7626;
35,41;1990;7572;
35,42;1958;7523;
35,43;2033;7497;
35,44;1995;7418;
35,45;2042;7254;
35,46;2014;7175;
35,47;2003;7073;
35,48;2047;6871;
35,49;2008;6883;
35,5;2012;6710;
35,51;2014;6630;
35,52;2014;6522;
35,53;1997;6490;
35,54;1990;6366;
35,55;2020;6331;
35,56;1986;6226;
35,57;1999;6208;
35,58;2016;6172;
35,59;1985;6103;
35,6;1985;6142;
35,61;2110;6069;
35,62;1987;6003;
35,63;1958;5988;
35,64;1983;5916;
35,65;2060;5917;
35,66;1964;5901;
35,67;2022;5876;
35,68;1990;5859;
35,69;1988;5851;
35,7;2030;5821;
35,71;1988;5846;
35,72;1993;5811;
35,73;1988;5796;
35,74;2028;5803;
35,75;1986;5811;
35,76;2018;5790;
35,77;2001;5763;
35,78;1994;5766;
35,79;1980;5763;
35,8;2024;5752;
35,81;1921;5759;
35,82;2007;5782;
35,83;2001;5772;
35,84;2024;5781;
35,85;1999;5719;
35,86;1998;5748;
35,87;1982;5743;
35,88;2040;5730;
35,89;2004;5762;
35,9;2024;5789;
35,91;1965;5760;
35,92;2002;5733;
35,93;1982;5734;
35,94;1994;5724;
35,95;1988;5739;
35,96;2008;5721;
35,97;1996;5699;
35,98;1990;5758;
35,99;1982;5720;
36;2008;5688;
36,01;1967;5685;
36,02;1976;5707;
36,03;1996;5711;
36,04;2002;5724;
36,05;1968;5725;
36,06;1988;5705;
36,07;2030;5677;
36,08;1980;5712;
36,09;2009;5717;
36,1;1991;5692;
36,11;2029;5687;
36,12;2009;5718;
36,13;2001;5716;
36,14;1987;5720;
36,15;2015;5688;
36,16;2013;5725;
36,17;1979;5707;
36,18;2001;5701;
36,19;2003;5717;
36,2;1981;5689;
36,21;1996;5680;
36,22;1988;5693;
36,23;1994;5709;
36,24;1991;5678;
36,25;2007;5720;
36,26;1988;5760;
36,27;1994;5774;
36,28;2029;5840;
36,29;2034;5854;
36,3;2003;5871;
36,31;1999;5837;
36,32;1986;5944;
36,33;2019;5973;
36,34;1978;5969;
36,35;1911;5930;
36,36;2013;5941;
36,37;1992;5988;
36,38;2064;5988;
36,39;2006;5986;
36,4;2012;6000;
36,41;2025;6004;
36,42;2010;5995;
36,43;2004;6040;
36,44;2008;5999;
36,45;1980;6030;
36,46;2040;6056;
36,47;2001;6027;
36,48;2047;5996;
36,49;2001;6050;
36,5;1978;5997;
36,51;1997;6046;
36,52;2006;6057;
36,53;1992;6047;
36,54;1975;6053;
36,55;2005;6022;
36,56;1986;6053;
36,57;2001;6055;
36,58;2057;6044;
36,59;1983;6080;
36,6;2016;6026;
36,61;1999;6087;
36,62;1954;6124;
36,63;1970;6101;
36,64;2007;6090;
36,65;1982;6132;
36,66;1991;6128;
36,67;2013;6028;
36,68;2017;6101;
36,69;1982;6108;
36,7;2018;6133;
36,71;2065;6102;
36,72;2124;6131;
36,73;2122;6077;
36,74;2571;6116;
36,75;2145;6115;
36,76;2270;6130;
36,77;2161;6099;
36,78;2246;6110;
36,79;2267;6132;
36,8;2361;6124;
36,81;2416;6119;
36,82;2613;6670;
36,83;2609;6072;
36,84;2651;6091;
36,85;2716;6117;
36,86;2762;6090;
36,87;2808;6121;
36,88;2851;6107;
36,89;2856;6120;
36,9;2922;6116;
36,91;3011;6090;
36,92;2982;6145;
36,93;3060;6135;
36,94;3053;6121;
36,95;3124;6121;
36,96;3140;6119;
36,97;3153;6144;
36,98;3205;6147;
36,99;3251;6144;
37;3249;6084;
37,01;3188;6093;
37,02;3299;6150;
37,03;3272;6114;
37,04;3245;6121;
37,05;3198;6124;
37,06;3235;6097;
37,07;3386;6144;
37,08;3275;6104;
37,09;3363;6119;
37,1;3296;6132;
37,11;3243;6090;
37,12;3294;6101;
37,13;3276;6078;
37,14;3300;6024;
37,15;3310;6109;
37,16;3309;6091;
37,17;3282;6096;
37,18;3252;6099;
37,19;3290;6105;
37,2;3393;6117;
37,21;3282;6090;
37,22;3337;6096;
37,23;3355;6121;
37,24;3530;6068;
37,25;3401;6091;
37,26;3628;6104;
37,27;3543;6106;
37,28;3453;6087;
37,29;3514;6044;
37,3;3510;6103;
37,31;3531;6092;
37,32;3473;6082;
37,33;3424;6079;
37,34;3478;6082;
37,35;3489;6092;
37,36;3476;6090;
37,37;3513;6077;
37,38;3526;6065;
37,39;3518;6077;
37,4;3553;6069;
37,41;3604;6131;
37,42;3719;6073;
37,43;3700;6111;
37,44;3723;6079;
37,45;3723;6118;
37,46;3776;6065;
37,47;3908;6070;
37,48;3809;6087;
37,49;3922;6056;
37,5;3926;6093;
37,51;3897;6091;
37,52;4286;6063;
37,53;3988;6053;
37,54;3961;6035;
37,55;4136;6047;
37,56;3980;6058;
37,57;4056;6085;
37,58;3901;6029;
37,59;3930;6068;
37,6;3901;6058;
37,61;3902;6040;
37,62;4051;6042;
37,63;3908;6054;
37,64;3951;6091;
37,65;3999;6063;
37,66;4006;6043;
37,67;4118;6054;
37,68;4117;6027;
37,69;4124;6012;
37,7;4153;6031;
37,71;4170;6056;
37,72;4204;6066;
37,73;4289;6080;
37,74;4368;6029;
37,75;4360;6043;
37,76;4428;6051;
37,77;4300;6026;
37,78;4302;6043;
37,79;4279;6054;
37,8;4336;6068;
37,81;4290;6038;
37,82;4335;6108;
37,83;4349;6075;
37,84;4336;6100;
37,85;4432;6100;
37,86;4411;6154;
37,87;4477;6121;
37,88;4531;6176;
37,89;4585;6158;
37,9;4622;6200;
37,91;4687;6187;
37,92;4697;6213;
37,93;4727;6185;
37,94;4678;6231;
37,95;4788;6238;
37,96;4818;6273;
37,97;4843;6251;
37,98;4774;6226;
37,99;4826;6261;
38;4785;6264;
38,01;4792;6255;
38,02;4837;6244;
38,03;4942;6289;
38,04;4833;6288;
38,05;4830;6296;
38,06;4870;6287;
38,07;4849;6242;
38,08;4798;6278;
38,09;4827;6297;
38,1;4843;6284;
38,11;4862;6284;
38,12;4864;6257;
38,13;4910;6252;
38,14;4877;6270;
38,15;4896;6301;
38,16;4891;6244;
38,17;4946;6248;
38,18;4897;6281;
38,19;4798;6259;
38,2;4834;6239;
38,21;4862;6282;
38,22;4823;6289;
38,23;4850;6296;
38,24;4842;6268;
38,25;4849;6226;
38,26;4877;6235;
38,27;4883;6266;
38,28;4891;6280;
38,29;4848;6296;
38,3;4827;6299;
38,31;4864;6306;
38,32;5015;6286;
38,33;4868;6305;
38,34;4873;6295;
38,35;4867;6265;
38,36;4811;6292;
38,37;4840;6324;
38,38;4828;6300;
38,39;4848;6318;
38,4;4844;6353;
38,41;4877;6358;
38,42;4884;6330;
38,43;4893;6353;
38,44;5016;6319;
38,45;4888;6339;
38,46;4970;6351;
38,47;4857;6376;
38,48;4882;6382;
38,49;4855;6380;
38,5;4922;6423;
38,51;4909;6417;
38,52;4883;6375;
38,53;4941;6405;
38,54;4936;6397;
38,55;4897;6434;
38,56;4930;6394;
38,57;4892;6438;
38,58;4895;6444;
38,59;4886;6439;
38,6;4860;6468;
38,61;4875;6480;
38,62;4872;6480;
38,63;4936;6420;
38,64;4948;6485;
38,65;4909;6483;
38,66;4914;6485;
38,67;4879;6442;
38,68;4886;6510;
38,69;4836;6507;
38,7;4830;6511;
38,71;4907;6554;
38,72;4883;6574;
38,73;5035;6642;
38,74;4910;6600;
38,75;4937;6601;
38,76;4886;6594;
38,77;4984;6619;
38,78;4981;6611;
38,79;4988;6613;
38,8;5064;6624;
38,81;5058;6649;
38,82;5078;6675;
38,83;5120;6662;
38,84;5124;6673;
38,85;5144;6644;
38,86;5226;6663;
38,87;5178;6664;
38,88;5180;6692;
38,89;5205;6738;
38,9;5172;6731;
38,91;5270;6730;
38,92;5294;6727;
38,93;5271;6788;
38,94;5321;6767;
38,95;5305;6762;
38,96;5346;6758;
38,97;5351;6775;
38,98;5302;6785;
38,99;5328;6789;
39;5332;6752;
39,01;5424;6807;
39,02;5354;6792;
39,03;5472;6792;
39,04;5346;6810;
39,05;5381;6789;
39,06;5327;6832;
39,07;5362;6796;
39,08;5333;6832;
39,09;5359;6814;
39,1;5395;6823;
39,11;5388;6843;
39,12;5443;6817;
39,13;5466;6797;
39,14;5448;6840;
39,15;5498;6797;
39,16;5487;6782;
39,17;5460;6800;
39,18;5484;6798;
39,19;5515;6777;
39,2;5515;6825;
39,21;5548;6818;
39,22;5523;6842;
39,23;5581;6827;
39,24;5586;6780;
39,25;5614;6824;
39,26;5588;6836;
39,27;5562;6843;
39,28;5562;6820;
39,29;6009;6856;
39,3;5608;6830;
39,31;5544;6881;
39,32;5596;6882;
39,33;5596;6883;
39,34;5616;6927;
39,35;5634;6978;
39,36;5709;6949;
39,37;5756;6995;
39,38;5753;7071;
39,39;5792;7065;
39,4;5852;7082;
39,41;5883;7100;
39,42;5931;7125;
39,43;6033;7101;
39,44;6115;7109;
39,45;6180;7117;
39,46;6286;7098;
39,47;6363;7117;
39,48;6391;7092;
39,49;6393;7108;
39,5;6425;7155;
39,51;6473;7103;
39,52;6491;7140;
39,53;6556;7157;
39,54;6577;7140;
39,55;6600;7175;
39,56;6625;7156;
39,57;6629;7118;
39,58;6621;7126;
39,59;6600;7144;
39,6;6602;7142;
39,61;6607;7134;
39,62;6650;7131;
39,63;6655;7118;
39,64;6669;7137;
39,65;6692;7136;
39,66;6654;7130;
39,67;6612;7116;
39,68;6681;7138;
39,69;6699;7161;
39,7;6658;7169;
39,71;6650;7118;
39,72;6662;7107;
39,73;6658;7122;
39,74;6681;7192;
39,75;6655;7160;
39,76;6688;7175;
39,77;6672;7151;
39,78;7173;7109;
39,79;6605;7159;
39,8;6656;7184;
39,81;6637;7201;
39,82;6663;7177;
39,83;6665;7206;
39,84;6648;7234;
39,85;6730;7212;
39,86;6774;7200;
39,87;6898;7211;
39,88;6882;7242;
39,89;6976;7230;
39,9;7048;7224;
39,91;7021;7226;
39,92;7047;7234;
39,93;7107;7266;
39,94;7095;7265;
39,95;7157;7264;
39,96;7168;7292;
39,97;7196;7286;
39,98;7168;7237;
39,99;7112;7232;
40;7143;7227;
40,01;7147;7262;
40,02;7184;7284;
40,03;7170;7292;
40,04;7196;7270;
40,05;7192;7299;
40,06;7172;7291;
40,07;7161;7238;
40,08;7162;7243;
40,09;7160;7257;
40,1;7185;7256;
40,11;7165;7257;
40,12;7145;7335;
40,13;7119;7283;
40,14;7123;7312;
40,15;7102;7328;
40,16;7162;7304;
40,17;7148;7252;
40,18;7133;7304;
40,19;7101;7275;
40,2;7122;7325;
40,21;7120;7264;
40,22;7166;7299;
40,23;7166;7283;
40,24;7094;7314;
40,25;7136;7338;
40,26;7125;7362;
40,27;7135;7368;
40,28;7082;7374;
40,29;7172;7295;
40,3;7181;7276;
40,31;7172;7269;
40,32;7132;7306;
40,33;7141;7298;
40,34;7176;7265;
40,35;7130;7271;
40,36;7198;7298;
40,37;7187;7306;
40,38;7143;7287;
40,39;7209;7308;
40,4;7197;7356;
40,41;7243;7415;
40,42;7227;7368;
40,43;7247;7440;
40,44;7240;7415;
40,45;7348;7447;
40,46;7297;7476;
40,47;7353;7482;
40,48;7309;7470;
40,49;7358;7536;
40,5;7346;7541;
40,51;7339;7553;
40,52;7412;7564;
40,53;7366;7582;
40,54;7420;7608;
40,55;7434;7681;
40,56;7471;7699;
40,57;7499;7796;
40,58;7503;7832;
40,59;7492;7871;
40,6;7507;7850;
40,61;7526;7895;
40,62;7413;7911;
40,63;7535;7915;
40,64;7525;7921;
40,65;7542;7918;
40,66;7580;7927;
40,67;7631;7954;
40,68;7690;7991;
40,69;7735;8000;
40,7;7788;8002;
40,71;7759;8005;
40,72;7740;8040;
40,73;7828;7986;
40,74;7804;7962;
40,75;7788;7933;
40,76;7804;7980;
40,77;7884;7968;
40,78;7915;7971;
40,79;7972;8141;
40,8;8062;7972;
40,81;8102;7999;
40,82;8167;8031;
40,83;8117;8064;
40,84;8149;7996;
40,85;8160;7999;
40,86;8209;8008;
40,87;8163;8011;
40,88;8202;8055;
40,89;8235;8010;
40,9;8223;8037;
40,91;8303;8078;
40,92;8337;8057;
40,93;8254;8074;
40,94;8361;8193;
40,95;8295;8034;
40,96;8231;8061;
40,97;8413;8064;
40,98;8308;8048;
40,99;8478;8070;
41;8246;8097;
41,01;8371;8146;
41,02;8355;8167;
41,03;8326;8116;
41,04;8340;8096;
41,05;8294;8107;
41,06;8298;8139;
41,07;8296;8148;
41,08;8286;8103;
41,09;8423;8122;
41,1;8392;8139;
41,11;8312;8270;
41,12;8362;8100;
41,13;8378;8186;
41,14;8407;8136;
41,15;8336;8161;
41,16;8396;8174;
41,17;8379;8218;
41,18;8442;8281;
41,19;8442;8219;
41,2;8430;8224;
41,21;8508;8272;
41,22;8466;8213;
41,23;8446;8377;
41,24;8593;8192;
41,25;8529;8203;
41,26;8460;8256;
41,27;8471;8242;
41,28;8499;8245;
41,29;8534;8359;
41,3;8550;8374;
41,31;8528;8380;
41,32;8524;8395;
41,33;8489;8359;
41,34;8521;8293;
41,35;8546;8382;
41,36;8526;8368;
41,37;8574;8445;
41,38;8565;8372;
41,39;8557;8380;
41,4;8554;8472;
41,41;8558;8495;
41,42;8493;8480;
41,43;8505;8553;
41,44;8475;8485;
41,45;8517;8572;
41,46;8523;8606;
41,47;8559;8638;
41,48;8554;8646;
41,49;8567;8678;
41,5;8558;8706;
41,51;8561;8716;
41,52;8574;8734;
41,53;8554;8711;
41,54;8540;8800;
41,55;8521;8806;
41,56;8604;8855;
41,57;8590;8813;
41,58;8575;8840;
41,59;8619;8851;
41,6;8615;8830;
41,61;8610;8842;
41,62;8619;8813;
41,63;8648;8832;
41,64;8589;8822;
41,65;8651;8873;
41,66;8582;8855;
41,67;8638;8826;
41,68;8636;8817;
41,69;8604;8864;
41,7;8648;8802;
41,71;8626;8808;
41,72;8579;8821;
41,73;8651;8846;
41,74;8657;8830;
41,75;8642;8870;
41,76;8732;8878;
41,77;8708;8940;
41,78;8732;8945;
41,79;8714;9004;
41,8;8724;8999;
41,81;8784;9058;
41,82;8745;9117;
41,83;8758;9156;
41,84;8772;9220;
41,85;8826;9236;
41,86;8856;9209;
41,87;8827;9301;
41,88;8861;9324;
41,89;8903;9310;
41,9;8933;9331;
41,91;8900;9348;
41,92;8945;9356;
41,93;8950;9323;
41,94;9025;9290;
41,95;9007;9281;
41,96;9034;9316;
41,97;9063;9335;
41,98;9055;9329;
41,99;9066;9355;
42;9140;9376;
42,01;9144;9430;
42,02;9162;9426;
42,03;9179;9465;
42,04;9148;9430;
42,05;9164;9474;
42,06;9206;9469;
42,07;9145;9458;
42,08;9168;9482;
42,09;9186;9502;
42,1;9138;9558;
42,11;9144;9631;
42,12;9133;9678;
42,13;9133;9743;
42,14;9126;9764;
42,15;9131;9792;
42,16;9146;9848;
42,17;9166;9904;
42,18;9223;9950;
42,19;9189;9970;
42,2;9216;9970;
42,21;9211;10023;
42,22;9213;9994;
42,23;9186;10004;
42,24;9171;9990;
42,25;9188;9989;
42,26;9176;10036;
42,27;9180;10030;
42,28;9190;10086;
42,29;9211;10027;
42,3;9235;10092;
42,31;9252;10108;
42,32;9295;10099;
42,33;9284;10134;
42,34;9280;10120;
42,35;9296;10115;
42,36;9302;10132;
42,37;9325;10156;
42,38;9299;10118;
42,39;9336;10176;
42,4;9336;10197;
42,41;9350;10220;
42,42;9406;10201;
42,43;9402;10258;
42,44;9430;10285;
42,45;9392;10267;
42,46;9459;10323;
42,47;9476;10296;
42,48;9538;10340;
42,49;9456;10397;
42,5;9486;10358;
42,51;9480;10390;
42,52;9503;10436;
42,53;9439;10527;
42,54;9523;10425;
42,55;9472;10484;
42,56;9490;10472;
42,57;9519;10613;
42,58;9487;10512;
42,59;9499;10578;
42,6;9516;10702;
42,61;9532;10687;
42,62;9617;10881;
42,63;9606;10882;
42,64;9608;10923;
42,65;9647;10975;
42,66;9670;11042;
42,67;9724;11064;
42,68;9697;11054;
42,69;9747;11088;
42,7;9746;11129;
42,71;9737;11125;
42,72;9761;11147;
42,73;9795;11194;
42,74;9799;11172;
42,75;9812;11184;
42,76;9834;11180;
42,77;9887;11236;
42,78;9895;11218;
42,79;9899;11218;
42,8;9952;11167;
42,81;9942;11212;
42,82;9997;11152;
42,83;10024;11198;
42,84;9972;11155;
42,85;10014;11187;
42,86;10076;11157;
42,87;10052;11140;
42,88;10074;11115;
42,89;10117;11106;
42,9;10101;11058;
42,91;10074;11126;
42,92;10115;11144;
42,93;10155;11140;
42,94;10214;11150;
42,95;10221;11144;
42,96;10258;11129;
42,97;10290;11180;
42,98;10297;11155;
42,99;10324;11142;
43;10284;11138;
43,01;10322;11126;
43,02;10309;11121;
43,03;10316;11064;
43,04;10349;11084;
43,05;10407;11116;
43,06;10400;11094;
43,07;10471;11100;
43,08;10472;11085;
43,09;10490;11169;
43,1;10467;11136;
43,11;10484;11157;
43,12;10553;11119;
43,13;10493;11110;
43,14;10532;11126;
43,15;10508;11136;
43,16;10557;11140;
43,17;10585;11150;
43,18;10592;11125;
43,19;10594;11084;
43,2;10579;11057;
43,21;10603;11125;
43,22;10630;11114;
43,23;10620;11133;
43,24;10641;11153;
43,25;10680;11124;
43,26;10711;11174;
43,27;10704;11144;
43,28;10712;11137;
43,29;10693;11120;
43,3;10735;11075;
43,31;10686;11089;
43,32;10727;11103;
43,33;10726;11164;
43,34;10766;11090;
43,35;10795;11120;
43,36;10812;11116;
43,37;10827;11090;
43,38;10779;11112;
43,39;10808;11118;
43,4;10785;11116;
43,41;10812;11092;
43,42;10793;11109;
43,43;10757;11086;
43,44;10810;11070;
43,45;10828;11067;
43,46;10818;11149;
43,47;10823;11134;
43,48;10804;11132;
43,49;10771;11141;
43,5;10835;11110;
43,51;10858;11088;
43,52;10825;11087;
43,53;10822;11135;
43,54;10827;11032;
43,55;10771;11092;
43,56;10816;11096;
43,57;10830;11107;
43,58;10821;11149;
43,59;10777;11113;
43,6;10820;11119;
43,61;10778;11133;
43,62;10855;11169;
43,63;10870;11076;
43,64;10831;11128;
43,65;10876;11139;
43,66;10853;11164;
43,67;10835;11201;
43,68;10811;11194;
43,69;10845;11233;
43,7;10841;11314;
43,71;10838;11344;
43,72;10889;11352;
43,73;10905;11376;
43,74;10903;11432;
43,75;10910;11422;
43,76;10918;11447;
43,77;10911;11425;
43,78;10883;11485;
43,79;10915;11428;
43,8;10921;11451;
43,81;10900;11521;
43,82;10958;11598;
43,83;10965;11636;
43,84;11007;11661;
43,85;10996;11695;
43,86;11017;11706;
43,87;11026;11708;
43,88;11015;11730;
43,89;11010;11693;
43,9;11020;11714;
43,91;10983;11728;
43,92;11000;11744;
43,93;10992;11746;
43,94;10990;11783;
43,95;11055;11816;
43,96;11097;11764;
43,97;11065;11770;
43,98;11066;11714;
43,99;11057;11848;
44;11062;11772;
44,01;11051;11808;
44,02;11049;11802;
44,03;11047;11773;
44,04;11093;11780;
44,05;11034;11822;
44,06;11082;11813;
44,07;11083;11778;
44,08;11099;11802;
44,09;11122;11798;
44,1;11058;11816;
44,11;11070;11789;
44,12;11108;11824;
44,13;11060;11775;
44,14;11052;11757;
44,15;11100;11847;
44,16;11076;11793;
44,17;11033;11909;
44,18;11089;11810;
44,19;11065;11844;
44,2;11075;11845;
44,21;11048;11855;
44,22;11096;11862;
44,23;11125;11856;
44,24;11111;11834;
44,25;11155;11857;
44,26;11171;11841;
44,27;11152;11870;
44,28;11190;11903;
44,29;11170;11844;
44,3;11174;11921;
44,31;11165;11912;
44,32;11160;12000;
44,33;11198;12075;
44,34;11170;12068;
44,35;11214;12161;
44,36;11250;12155;
44,37;11236;12165;
44,38;11227;12276;
44,39;11198;12300;
44,4;11308;12239;
44,41;11276;12269;
44,42;11301;12358;
44,43;11293;12337;
44,44;11318;12382;
44,45;11306;12411;
44,46;11313;12505;
44,47;11344;12444;
44,48;11320;12430;
44,49;11323;12489;
44,5;11300;12427;
44,51;11316;12462;
44,52;11327;12459;
44,53;11330;12518;
44,54;11359;12477;
44,55;11370;12495;
44,56;11366;12507;
44,57;11380;12559;
44,58;11412;12533;
44,59;11497;12599;
44,6;11515;12560;
44,61;11586;12612;
44,62;11631;12630;
44,63;11727;12629;
44,64;11803;12654;
44,65;11902;12599;
44,66;11944;12659;
44,67;11988;12707;
44,68;11999;12696;
44,69;12070;12868;
44,7;12063;12861;
44,71;12090;12928;
44,72;12118;12976;
44,73;12130;13026;
44,74;12156;13049;
44,75;12135;13013;
44,76;12168;13090;
44,77;12171;13148;
44,78;12146;13176;
44,79;12211;13178;
44,8;12215;13158;
44,81;12166;13189;
44,82;12178;13173;
44,83;12107;13152;
44,84;12124;13144;
44,85;12117;13148;
44,86;12084;13168;
44,87;12066;13201;
44,88;12078;13217;
44,89;12072;13234;
44,9;12067;13254;
44,91;12085;13244;
44,92;12063;13259;
44,93;12058;13223;
44,94;12034;13250;
44,95;12046;13209;
44,96;12041;13231;
44,97;12037;13219;
44,98;12056;13240;
44,99;12047;13207;
45;12053;13266;
45,01;12072;13224;
45,02;12057;13218;
45,03;12016;13197;
45,04;12023;13264;
45,05;12036;13268;
45,06;12014;13263;
45,07;12039;13165;
45,08;12012;13253;
45,09;12037;13244;
45,1;12038;13229;
45,11;12049;13275;
45,12;12007;13285;
45,13;12071;13248;
45,14;12048;13288;
45,15;12028;13259;
45,16;12033;13286;
45,17;12064;13308;
45,18;12058;13311;
45,19;12063;13324;
45,2;12098;13342;
45,21;12107;13365;
45,22;12088;13372;
45,23;12062;13443;
45,24;12066;13442;
45,25;12084;13566;
45,26;12044;13679;
45,27;12078;13709;
45,28;12092;13703;
45,29;12049;13902;
45,3;12108;13920;
45,31;12086;13931;
45,32;12119;13986;
45,33;12102;14008;
45,34;12127;14032;
45,35;12046;14072;
45,36;12074;14135;
45,37;12120;14136;
45,38;12122;14172;
45,39;12114;14135;
45,4;12129;14182;
45,41;12110;14138;
45,42;12070;14123;
45,43;12070;14144;
45,44;12080;14237;
45,45;12091;14208;
45,46;12126;14248;
45,47;12112;14243;
45,48;12076;14246;
45,49;12131;14307;
45,5;12120;14328;
45,51;12133;14195;
45,52;12166;14228;
45,53;12116;14289;
45,54;12144;14232;
45,55;12099;14223;
45,56;12179;14242;
45,57;12131;14264;
45,58;12133;14286;
45,59;12144;14266;
45,6;12149;14242;
45,61;12178;14221;
45,62;12127;14205;
45,63;12151;14233;
45,64;12154;14198;
45,65;12126;14263;
45,66;12124;14253;
45,67;12184;14288;
45,68;12127;14334;
45,69;12148;14218;
45,7;12124;14204;
45,71;12163;14241;
45,72;12162;14252;
45,73;12128;14292;
45,74;12165;14207;
45,75;12154;14218;
45,76;12164;14293;
45,77;12192;14288;
45,78;12203;14232;
45,79;12183;14238;
45,8;12198;14280;
45,81;12139;14269;
45,82;12161;14241;
45,83;12190;14331;
45,84;12188;14267;
45,85;12211;14319;
45,86;12216;14336;
45,87;12215;14293;
45,88;12226;14315;
45,89;12213;14285;
45,9;12200;14339;
45,91;12169;14308;
45,92;12168;14320;
45,93;12144;14368;
45,94;12252;14407;
45,95;12223;14582;
45,96;12246;14590;
45,97;12251;14589;
45,98;12277;14644;
45,99;12278;14664;
46;12209;14809;
46,01;12275;14808;
46,02;12303;14824;
46,03;12260;14786;
46,04;12228;14920;
46,05;12326;14873;
46,06;12289;14904;
46,07;12256;14979;
46,08;12333;14955;
46,09;12310;14988;
46,1;12421;15031;
46,11;12461;15024;
46,12;12479;14986;
46,13;12572;14951;
46,14;12581;14916;
46,15;12546;15036;
46,16;12576;14995;
46,17;12572;15066;
46,18;12523;14976;
46,19;12600;15080;
46,2;12564;15028;
46,21;12584;15007;
46,22;12539;14966;
46,23;12598;15020;
46,24;12589;14968;
46,25;12596;15023;
46,26;12591;15063;
46,27;12612;15056;
46,28;12547;15018;
46,29;12591;15067;
46,3;12538;15046;
46,31;12590;15048;
46,32;12596;15048;
46,33;12576;15036;
46,34;12472;15014;
46,35;12540;15160;
46,36;12529;15137;
46,37;12518;15107;
46,38;12569;15127;
46,39;12506;15145;
46,4;12532;15169;
46,41;12496;15098;
46,42;12557;15124;
46,43;12430;15120;
46,44;12526;15054;
46,45;12472;15142;
46,46;12506;15115;
46,47;12485;15164;
46,48;12429;15078;
46,49;12504;15206;
46,5;12536;15101;
46,51;12558;15210;
46,52;12503;15142;
46,53;12424;15209;
46,54;12485;15152;
46,55;12521;15224;
46,56;12464;15291;
46,57;12510;15318;
46,58;12450;15306;
46,59;12439;15321;
46,6;12439;15335;
46,61;12490;15315;
46,62;12488;15402;
46,63;12492;15323;
46,64;12478;15420;
46,65;12476;15468;
46,66;12502;15432;
46,67;12490;15416;
46,68;12494;15518;
46,69;12504;15465;
46,7;12486;15557;
46,71;12466;15443;
46,72;12533;15461;
46,73;12516;15484;
46,74;12501;15531;
46,75;12472;15511;
46,76;12526;15488;
46,77;12511;15578;
46,78;12472;15594;
46,79;12515;15584;
46,8;12552;15576;
46,81;12554;15647;
46,82;12622;15630;
46,83;12598;15667;
46,84;12568;15662;
46,85;12596;15714;
46,86;12599;15644;
46,87;12610;15667;
46,88;12623;15685;
46,89;12609;15650;
46,9;12613;15731;
46,91;12671;15701;
46,92;12578;15657;
46,93;12657;15662;
46,94;12594;15707;
46,95;12610;15760;
46,96;12598;15744;
46,97;12605;15756;
46,98;12596;15743;
46,99;12588;15793;
47;12659;15733;
47,01;12634;15738;
47,02;12650;15727;
47,03;12633;15782;
47,04;12638;15707;
47,05;12624;15834;
47,06;12639;15820;
47,07;12622;15857;
47,08;12647;16052;
47,09;12680;16035;
47,1;12681;16142;
47,11;12725;16278;
47,12;12738;16288;
47,13;12744;16325;
47,14;12701;16363;
47,15;12700;16342;
47,16;12702;16324;
47,17;12752;16390;
47,18;12685;16375;
47,19;12667;16384;
47,2;12751;16390;
47,21;12707;16250;
47,22;12757;16353;
47,23;12755;16314;
47,24;12658;16366;
47,25;12761;16366;
47,26;12764;16413;
47,27;12744;16405;
47,28;12728;16343;
47,29;12744;16436;
47,3;12744;16309;
47,31;12677;16404;
47,32;12748;16299;
47,33;12753;16434;
47,34;12770;16399;
47,35;12770;16364;
47,36;12788;16325;
47,37;12786;16369;
47,38;12802;16350;
47,39;12741;16411;
47,4;12748;16385;
47,41;12696;16332;
47,42;12757;16286;
47,43;12775;16386;
47,44;12783;16462;
47,45;12838;16366;
47,46;12749;16436;
47,47;12766;16320;
47,48;12785;16390;
47,49;12834;16290;
47,5;12755;16488;
47,51;12771;16428;
47,52;12841;16453;
47,53;12862;16437;
47,54;12835;16389;
47,55;12891;16299;
47,56;12797;16371;
47,57;12873;16392;
47,58;12789;16374;
47,59;12812;16385;
47,6;12896;16369;
47,61;12851;16366;
47,62;12884;16376;
47,63;12871;16317;
47,64;12820;16422;
47,65;12903;16400;
47,66;12885;16383;
47,67;12880;16305;
47,68;12930;16254;
47,69;12849;16363;
47,7;12951;16370;
47,71;12918;16364;
47,72;12955;16412;
47,73;12900;16340;
47,74;12928;16413;
47,75;12918;16357;
47,76;12964;16314;
47,77;12921;16375;
47,78;12916;16329;
47,79;12958;16262;
47,8;12972;16377;
47,81;12930;16357;
47,82;12941;16344;
47,83;12973;16405;
47,84;12982;16352;
47,85;13028;16368;
47,86;13001;16325;
47,87;12995;16362;
47,88;13021;16415;
47,89;12974;16375;
47,9;13012;16366;
47,91;13062;16355;
47,92;13016;16373;
47,93;13040;16412;
